epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
31,3.9247,0.7279317378997803,0.6382601261138916,1.6772,0.4142,1.1084,0.4448,0.4218,0.6833
32,4.1331,0.7238001823425293,0.6406130790710449,1.7462,0.3896,1.1103,0.4029,0.3963,0.6527
33,4.1398,0.7153970003128052,0.6432311534881592,1.8153,0.4518,1.0296,0.4545,0.4605,0.7027
34,4.0398,0.7098680138587952,0.6470197439193726,1.8828,0.4251,0.9928,0.4426,0.4265,0.6794
35,3.8488,0.7074242234230042,0.6467760801315308,1.9472,0.4491,1.1471,0.4466,0.4596,0.6715
36,4.2178,0.6923191547393799,0.6556981801986694,2.0179,0.4394,1.0504,0.4503,0.4484,0.6859
37,4.1875,0.6845853328704834,0.6566895246505737,2.0881,0.4132,1.058,0.4264,0.4187,0.6829
38,4.0426,0.684532880783081,0.6589182615280151,2.1557,0.4564,1.1273,0.46,0.4627,0.6702
39,4.2792,0.6832106709480286,0.65761399269104,2.2275,0.4441,1.1119,0.4496,0.4504,0.6952
40,3.9846,0.6862549185752869,0.656290590763092,2.2941,0.446,1.0928,0.4653,0.4522,0.706
41,4.2008,0.6772274374961853,0.6599740982055664,2.3644,0.4151,1.17,0.4404,0.4157,0.6632
42,4.1252,0.6771064400672913,0.66056889295578,2.4335,0.4218,1.0315,0.4211,0.4301,0.6794
43,4.1602,0.682263970375061,0.6572843194007874,2.5031,0.4334,1.0949,0.4658,0.431,0.7145
44,4.1726,0.6748588681221008,0.6624942421913147,2.5729,0.4445,1.1756,0.4486,0.4567,0.677
45,4.0144,0.6755281686782837,0.6609343886375427,2.64,0.4198,1.152,0.4239,0.4361,0.6464
46,4.1586,0.6683356761932373,0.6651003956794739,2.7096,0.4512,1.1404,0.4474,0.4743,0.6577
47,3.8982,0.6771817803382874,0.6601724028587341,2.7749,0.4006,1.12,0.4136,0.4046,0.6501
48,4.0981,0.6656595468521118,0.6663450002670288,2.8435,0.3991,1.1204,0.4065,0.4072,0.6483
49,3.9839,0.6608015894889832,0.667532205581665,2.9102,0.4357,1.1375,0.4374,0.4433,0.6895
50,4.0807,0.6527143120765686,0.671774685382843,2.9783,0.4116,1.216,0.4158,0.4256,0.6105
51,4.039,0.6658548712730408,0.6653870940208435,3.046,0.4381,1.1392,0.4531,0.4387,0.6916
52,4.1287,0.6629847884178162,0.6659771203994751,3.115,0.4388,0.989,0.4495,0.4454,0.7234
53,3.8549,0.6604875922203064,0.666230320930481,3.1794,0.4363,1.0761,0.4357,0.4438,0.6963
54,4.105,0.6547735333442688,0.6693691611289978,3.248,0.4251,1.068,0.4246,0.4479,0.7089
55,4.2067,0.6621506214141846,0.6663163304328918,3.3182,0.4518,1.0811,0.4524,0.4696,0.6962
56,4.1788,0.6579721570014954,0.6670114398002625,3.3882,0.4278,1.0501,0.4375,0.4259,0.6463
57,3.9683,0.6552738547325134,0.6697012186050415,3.4546,0.4469,1.0217,0.4482,0.4602,0.7249
58,4.0489,0.6586007475852966,0.6666746139526367,3.5223,0.4038,1.1725,0.4095,0.4161,0.6602
59,4.0199,0.6552457213401794,0.6679788827896118,3.5895,0.4192,1.0094,0.4262,0.4218,0.7085
60,3.8537,0.6514658331871033,0.669123113155365,3.6538,0.4382,1.1403,0.4542,0.4366,0.6848
61,3.7332,0.6559945344924927,0.667529821395874,3.7162,0.4417,0.9983,0.444,0.4519,0.6925
62,4.0478,0.6645637154579163,0.660728931427002,3.7838,0.4022,1.0573,0.4122,0.3989,0.6752
63,3.9206,0.6431782245635986,0.6739962100982666,3.8494,0.426,1.0654,0.4325,0.4336,0.6846
64,4.0069,0.6484565734863281,0.6699807047843933,3.9166,0.4388,1.0675,0.4385,0.4459,0.6822
65,4.0707,0.6430914998054504,0.6741013526916504,3.9847,0.4514,1.0392,0.4622,0.4647,0.7186
