epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
36,5.9153,0.6895539164543152,0.6532546281814575,3.8341,0.4862,1.0038,0.4728,0.5077,0.7378
37,6.1918,0.6848787069320679,0.6548891067504883,3.9377,0.467,1.0532,0.4523,0.4959,0.6529
38,6.1141,0.6677215099334717,0.6625744104385376,4.0402,0.4768,1.1051,0.4688,0.4978,0.6988
39,6.1747,0.6636407971382141,0.6661098599433899,4.1435,0.4653,0.9609,0.4554,0.4846,0.7023
40,5.7862,0.6644666194915771,0.6663642525672913,4.2402,0.4743,0.964,0.4653,0.4857,0.7462
41,6.0031,0.6596943736076355,0.6685003638267517,4.3404,0.4723,0.9187,0.4644,0.4899,0.7348
42,5.9649,0.6502993106842041,0.6693884134292603,4.4402,0.4836,1.0085,0.4715,0.5073,0.7325
43,6.1751,0.6562731862068176,0.6690980195999146,4.5433,0.4767,0.9962,0.4602,0.505,0.6669
44,5.992,0.658943772315979,0.667991578578949,4.6435,0.473,1.1232,0.4594,0.4965,0.6714
45,5.9748,0.6513221859931946,0.6728206872940063,4.7434,0.4818,0.9769,0.4795,0.4962,0.7306
46,5.9716,0.6446251273155212,0.6715341806411743,4.8432,0.4821,0.9989,0.4695,0.505,0.7401
47,6.0423,0.6546197533607483,0.6695900559425354,4.9443,0.4854,1.0191,0.4755,0.4987,0.713
48,6.0929,0.6545865535736084,0.6681619882583618,5.0462,0.468,1.014,0.4592,0.4799,0.7284
49,6.2508,0.6462066769599915,0.6721917986869812,5.1505,0.4818,0.9265,0.4675,0.5046,0.7206
50,6.0784,0.6558974981307983,0.6684523820877075,5.2522,0.4849,0.9817,0.4742,0.4992,0.7372
51,6.0892,0.6401488780975342,0.6734399199485779,5.354,0.4828,0.9984,0.469,0.5136,0.6893
52,6.2009,0.6470887064933777,0.6711141467094421,5.4579,0.4645,1.0201,0.4529,0.4838,0.6756
53,5.7473,0.6510316133499146,0.6695804595947266,5.5538,0.4953,1.0076,0.4829,0.514,0.7421
54,5.2702,0.6469338536262512,0.6710253357887268,5.6419,0.5125,1.0571,0.5005,0.5305,0.7375
55,5.0862,0.6300565004348755,0.6809715628623962,5.727,0.4781,1.0064,0.4699,0.496,0.6864
56,5.1846,0.6381314992904663,0.6754416227340698,5.8137,0.4749,1.0255,0.4634,0.491,0.671
57,5.3325,0.6412414312362671,0.6746471524238586,5.9028,0.4799,1.0464,0.4659,0.5034,0.7166
58,5.4097,0.6368042230606079,0.674735963344574,5.9932,0.4919,1.1393,0.4799,0.5116,0.7276
59,5.2094,0.630102276802063,0.6771913170814514,6.0803,0.4907,1.0585,0.4758,0.5125,0.7222
60,4.9859,0.6259230375289917,0.684101402759552,6.1636,0.5158,1.0138,0.5067,0.5324,0.7785
61,5.1303,0.6265716552734375,0.6843389868736267,6.2493,0.4972,1.0031,0.4853,0.5169,0.7013
62,5.067,0.6338614821434021,0.6763896942138672,6.3341,0.4929,1.0271,0.476,0.5216,0.7136
63,5.2062,0.6333276629447937,0.6789482235908508,6.421,0.4779,0.8927,0.4736,0.4829,0.7827
64,5.407,0.6315144300460815,0.6797330975532532,6.5113,0.4792,1.1888,0.4645,0.5067,0.6549
65,5.6606,0.6301707625389099,0.6792098879814148,6.6061,0.4904,1.019,0.4783,0.5108,0.7486
66,5.7705,0.6316061019897461,0.6773137450218201,6.7025,0.4745,0.9984,0.465,0.4927,0.6975
67,5.6226,0.6246544718742371,0.6773161292076111,6.7967,0.4973,1.0043,0.4887,0.5124,0.7265
68,5.3822,0.6239196062088013,0.6808323860168457,6.8868,0.4679,1.0566,0.4552,0.4896,0.6846
69,5.1479,0.6238970160484314,0.6831293106079102,6.9728,0.4814,1.0324,0.4705,0.4956,0.6954
70,5.2612,0.6266340017318726,0.6793298721313477,7.0608,0.4917,1.0578,0.4777,0.5158,0.6864
71,5.118,0.6255622506141663,0.6817708611488342,7.1463,0.472,1.0728,0.4601,0.488,0.6923
72,4.7924,0.6241441965103149,0.6817084550857544,7.2265,0.5147,1.0629,0.4991,0.5399,0.7473
73,4.9161,0.6239895820617676,0.6828821301460266,7.3087,0.4852,1.1096,0.4739,0.5015,0.6863
74,4.8701,0.6253269910812378,0.6810699701309204,7.39,0.4672,0.9681,0.4641,0.4824,0.701
75,5.1733,0.620514452457428,0.6828221082687378,7.4765,0.4565,0.986,0.4433,0.4784,0.7079
76,5.2953,0.6096336245536804,0.6852366328239441,7.5651,0.4745,1.0706,0.4643,0.4901,0.6718
77,5.137,0.625504732131958,0.6824188828468323,7.651,0.4763,1.1858,0.4624,0.4988,0.7003
78,5.1848,0.6117246150970459,0.6859878897666931,7.7379,0.4729,1.0705,0.4584,0.4984,0.6787
79,5.363,0.6179709434509277,0.6844350099563599,7.8276,0.4789,0.9198,0.4697,0.4958,0.7452
80,5.3445,0.6101292371749878,0.6870247721672058,7.9168,0.4833,1.0161,0.4754,0.498,0.7206
81,5.6838,0.6183737516403198,0.6833981275558472,8.0119,0.4849,0.997,0.4739,0.5012,0.7358
82,5.5874,0.6014887690544128,0.6884360313415527,8.1052,0.4679,0.9196,0.4531,0.4908,0.7049
83,5.5303,0.6068964600563049,0.688090443611145,8.1978,0.4727,0.9782,0.4575,0.4964,0.721
84,5.4818,0.611240804195404,0.6878024339675903,8.2895,0.5042,1.0394,0.4989,0.5148,0.707
85,5.6026,0.6040104627609253,0.6879128217697144,8.3832,0.4889,0.9936,0.485,0.4967,0.7438
86,5.4979,0.6144615411758423,0.6844205856323242,8.4752,0.4919,0.9353,0.4789,0.5147,0.7192
87,5.2848,0.6001132130622864,0.6917074918746948,8.5636,0.5086,0.9834,0.5009,0.5276,0.7566
88,5.2988,0.6077746152877808,0.6902097463607788,8.6521,0.5081,1.0572,0.4984,0.5213,0.7221
89,5.2842,0.6060436964035034,0.6878432035446167,8.7404,0.4835,0.8631,0.473,0.5013,0.7587
90,5.0917,0.6060857176780701,0.6890864968299866,8.8255,0.4822,0.9758,0.475,0.4911,0.6887
91,5.2788,0.6102805137634277,0.6865615248680115,8.9137,0.4944,1.0266,0.4787,0.5203,0.7302
92,5.2957,0.6011900901794434,0.6934211850166321,9.0023,0.4852,1.0322,0.479,0.4933,0.706
93,5.4827,0.6046894788742065,0.688467264175415,9.0939,0.4832,0.9972,0.48,0.4915,0.7356
94,5.1988,0.6061842441558838,0.6905074119567871,9.1807,0.4989,1.0016,0.4917,0.5077,0.7525
95,5.4534,0.5969905257225037,0.6935147643089294,9.272,0.4802,1.1142,0.4685,0.4975,0.6659
96,5.6012,0.5908885598182678,0.6961957812309265,9.3656,0.5161,1.0677,0.5052,0.5325,0.7207
97,5.1078,0.6097345352172852,0.688251256942749,9.4509,0.5099,0.9343,0.5078,0.5144,0.7817
98,5.436,0.5972428917884827,0.6918538808822632,9.5419,0.5082,0.9836,0.4999,0.5316,0.7217
99,5.3753,0.5931258797645569,0.6927539110183716,9.6318,0.511,0.9888,0.4969,0.5326,0.7199
100,4.9513,0.5983565449714661,0.6909370422363281,9.7148,0.4972,1.1285,0.4905,0.5071,0.6985
101,5.1068,0.5938317179679871,0.6931739449501038,9.8,0.4885,1.0259,0.4842,0.4941,0.7211
102,4.9971,0.5989601612091064,0.6905986070632935,9.8837,0.4762,1.0343,0.4705,0.4882,0.7095
103,5.2008,0.5962804555892944,0.693701982498169,9.9707,0.5194,0.9614,0.5036,0.5451,0.7574
104,4.8746,0.5977402925491333,0.6927491426467896,10.0522,0.5119,1.0573,0.4992,0.5306,0.7567
105,5.0023,0.5910525918006897,0.6953989267349243,10.1359,0.4829,1.0822,0.4706,0.503,0.6803
106,4.9796,0.5933955907821655,0.6925475001335144,10.2192,0.5052,1.0179,0.4932,0.5244,0.6877
107,5.0326,0.5921400785446167,0.6949284672737122,10.3034,0.4808,1.0428,0.4724,0.4943,0.7031
108,4.9898,0.5917585492134094,0.6954109072685242,10.387,0.5012,0.9793,0.49,0.5185,0.734
109,5.0309,0.5815603137016296,0.6993063688278198,10.471,0.512,0.9796,0.498,0.5345,0.7267
110,5.1962,0.5921422839164734,0.696334958076477,10.5578,0.4773,1.0806,0.4681,0.4916,0.6932
111,5.2521,0.5917930006980896,0.6948588490486145,10.6457,0.5143,1.074,0.5077,0.5268,0.7181
112,5.1378,0.5908551216125488,0.6939852237701416,10.7317,0.49,1.0699,0.4793,0.5073,0.7501
113,5.2099,0.5836852192878723,0.6962869763374329,10.8189,0.5003,0.9594,0.491,0.5156,0.7354
114,5.0682,0.5808762907981873,0.6994815468788147,10.9036,0.488,1.0738,0.4784,0.5027,0.7182
115,5.0788,0.5889471769332886,0.6922882795333862,10.9885,0.4712,1.0421,0.4582,0.4964,0.6732
116,4.9398,0.5863392353057861,0.6950317025184631,11.0711,0.5123,1.0071,0.5003,0.5281,0.7626
117,4.7517,0.5840546488761902,0.6967790126800537,11.1507,0.475,1.0678,0.4591,0.5018,0.6874
118,5.6776,0.5728974342346191,0.703715443611145,11.2456,0.5034,1.1012,0.488,0.5266,0.7034
119,5.6846,0.5821214914321899,0.6994455456733704,11.3408,0.5237,0.9844,0.5061,0.5493,0.7626
120,5.2579,0.5717167258262634,0.7043634653091431,11.4289,0.5109,1.0642,0.509,0.519,0.7085
121,5.5445,0.5801318287849426,0.6987951397895813,11.5216,0.4924,1.0449,0.4824,0.5078,0.7036
122,5.5214,0.5787568688392639,0.7008520364761353,11.614,0.5019,0.9958,0.4905,0.5172,0.722
123,5.309,0.5830819010734558,0.699080765247345,11.7026,0.4665,0.927,0.4618,0.4739,0.7304
124,5.2108,0.5769137740135193,0.7014545202255249,11.7897,0.4948,1.0197,0.4788,0.5193,0.6994
125,5.4328,0.5784608125686646,0.7000672221183777,11.8806,0.4826,1.0551,0.4665,0.5085,0.7097
126,5.4183,0.5784014463424683,0.6994407773017883,11.9711,0.5031,1.0471,0.4924,0.5189,0.703
127,5.5815,0.5732943415641785,0.7026641964912415,12.0645,0.5159,0.9583,0.502,0.5364,0.732
128,5.252,0.5730353593826294,0.7028442025184631,12.1523,0.4983,1.1092,0.4887,0.5123,0.6999
129,4.8908,0.5796374678611755,0.6985046863555908,12.2339,0.5176,1.1197,0.5105,0.5295,0.7207
130,4.8542,0.5867053866386414,0.6997888088226318,12.3152,0.4788,0.9441,0.4673,0.495,0.7177
131,5.1924,0.5726657509803772,0.7032690048217773,12.4023,0.4955,1.1081,0.4795,0.5212,0.7006
132,5.1579,0.5770964622497559,0.6997959613800049,12.4884,0.5087,1.0992,0.4951,0.5277,0.7063
133,5.195,0.5748910903930664,0.7009360790252686,12.5754,0.4914,1.0635,0.4797,0.5083,0.7415
134,4.9727,0.5769546627998352,0.699517548084259,12.6584,0.4651,0.9263,0.4483,0.4913,0.731
135,5.3813,0.5663484334945679,0.7050787210464478,12.7483,0.4835,1.01,0.4715,0.5002,0.692
136,4.8834,0.5803568363189697,0.6996855735778809,12.83,0.4945,0.9435,0.48,0.5165,0.7115
137,5.1398,0.5763235092163086,0.7003624439239502,12.916,0.4917,1.0478,0.4795,0.5097,0.7177
138,5.0719,0.5724958777427673,0.7025129795074463,13.0008,0.5115,1.034,0.5094,0.517,0.7489
139,5.2674,0.5753645300865173,0.7014592885971069,13.0889,0.4852,1.0461,0.4766,0.4963,0.7015
140,5.2319,0.5737228989601135,0.7012288570404053,13.1764,0.5,1.0459,0.4934,0.511,0.7287
141,5.2441,0.5701215267181396,0.7027313709259033,13.264,0.4881,1.0165,0.4713,0.5146,0.6832
142,4.7855,0.5791506171226501,0.699565589427948,13.3441,0.5062,0.962,0.493,0.5269,0.7468
143,5.9002,0.5800510048866272,0.6948228478431702,13.4428,0.4937,1.1475,0.4851,0.5099,0.6997
144,5.5736,0.5735348463058472,0.7013512849807739,13.5363,0.4938,1.0124,0.4882,0.5014,0.7272
145,5.1223,0.5837814807891846,0.6971198320388794,13.622,0.5143,1.0252,0.4986,0.5391,0.722
146,4.8798,0.5788836479187012,0.6982311010360718,13.7036,0.5001,1.0395,0.4876,0.5209,0.7432
147,4.9865,0.5762649774551392,0.7010968923568726,13.787,0.4988,1.0706,0.4889,0.516,0.6755
148,5.0424,0.5676777958869934,0.7061876058578491,13.8713,0.4923,1.047,0.4822,0.5082,0.6973
149,4.6988,0.5755423903465271,0.6996879577636719,13.9499,0.4996,1.036,0.4865,0.5202,0.7111
